Symbol,Name,Price,"Dopeler
ROE
(Ave.)","Dopeler
P/B","Dopeler
PE","Dopeler
Yield","Dopeler
Book
Value","Dopeler
EPS","Net
Liquidity/Share",Sector,Industry,"Assets
(billions,
SmartMoney)","Assets
(billions,
Yahoo)","Revenue
(billions,
SmartMoney)","Revenue
(billions,
Yahoo)","Assets
Ratio
(dB)","Revenue
Ratio
(dB)","Total
Diff.
(dB)","Dopeler
ROE (Y1)","Dopeler
ROE (Y2)","Dopeler
ROE (Y3)","Dopeler
ROE (Y4)"
PFK,"Prudential Financial, Inc.",27.0,None,None,None,None,None,None,None,Finance,Life Insurance,None,None,None,None,None,None,None,None,None,None,None
PHR,"Prudential Financial, Inc.",25.72,None,None,None,None,None,None,None,Finance,Life Insurance,None,None,None,None,None,None,None,None,None,None,None
PRU,"Prudential Financial, Inc.",51.96,None,None,None,None,None,None,None,Finance,Life Insurance,624.521,624.521,50.895,49.045,0.0,0.160803798308,0.160803798308,None,None,None,None
PUK,Prudential Public Limited Company,28.97,None,None,None,None,None,None,None,Finance,Life Insurance,271.933,425.177,36.506,56.735,-1.94107849368,-1.91486809736,3.85594659104,None,None,None,None
PSB,"PS Business Parks, Inc.",65.28,None,None,None,None,None,None,-56.4799476605,Consumer Services,Real Estate Investment Trusts,2.138619,2.138619,0.298503,0.298503,0.0,0.0,0.0,None,None,None,None
IIT,PT Indosat Tbk,32.07,0.00107903252683,None,351.031454642,0.0028487475603,-278298.923432,816.144638988,-286460.369822,Public Utilities,Telecommunications Equipment,52172.311,5.929,20576.893,2.249,39.4445862411,39.6139034381,79.0584896792,-0.00290454818562,-0.00355369822407,-0.0255082403249,0.0362826168419
PGI,"PTEK Holdings, Inc.",8.44,0.270324219014,1.32684512808,11.7492618898,0.0851117295183,6.36095337832,1.18852793504,-5.52432597209,Miscellaneous,Business Services,0.542821,0.542821,0.473482,0.473834,0.0,-0.00322746928513,0.00322746928513,0.24399433252,0.145761258615,0.283845309415,0.407695975507
PEG,Public Service Enterprise Group Incorporated,29.85,0.0623792369408,None,21.5156630528,0.0464777681983,-5.76040073043,3.09234479744,-36.6838487049,Public Utilities,Power Generation,29.821,29.821,11.079,11.079,0.0,0.0,0.0,0.094826400825,0.0460419593094,0.0392544913056,0.0693940963231
PSA,Public Storage,142.52,None,None,None,None,None,None,-20.8650378287,Consumer Services,Real Estate Investment Trusts,8.932562,8.932562,1.752102,1.752102,0.0,0.0,0.0,None,None,None,None
PSA^Q,Public Storage,27.73,None,None,None,None,None,None,None,Consumer Services,Real Estate Investment Trusts,None,None,None,None,None,None,None,None,None,None,None
PSA^R,Public Storage,26.86,None,None,None,None,None,None,None,Consumer Services,Real Estate Investment Trusts,None,None,None,None,None,None,None,None,None,None,None
PSA^S,Public Storage,26.4,None,None,None,None,None,None,None,Consumer Services,Real Estate Investment Trusts,None,None,None,None,None,None,None,None,None,None,None
PSA^T,Public Storage,26.3899,None,None,None,None,None,None,None,Consumer Services,Real Estate Investment Trusts,None,None,None,None,None,None,None,None,None,None,None
PSA^U,Public Storage,26.04,None,None,None,None,None,None,None,Consumer Services,Real Estate Investment Trusts,None,None,None,None,None,None,None,None,None,None,None
PSA^V,Public Storage,25.65,None,None,None,None,None,None,None,Consumer Services,Real Estate Investment Trusts,None,None,None,None,None,None,None,None,None,None,None
PULS,Pulse Electronics Corporation,0.3323,0.0667391714349,None,31.9454764105,0.0313033365711,-3.02906430007,0.153168891721,-4.56075321728,Capital Goods,Industrial Machinery/Components,0.173437,0.173437,0.369284,0.369284,0.0,0.0,0.0,0.0694140732033,0.159787613248,-0.0600119809663,0.0977669802543
PHA,"PulteGroup, Inc.",25.12,None,None,None,None,None,None,None,Capital Goods,Homebuilding,None,None,None,None,None,None,None,None,None,None,None
PHM,"PulteGroup, Inc.",16.95,0.879509088565,None,44.544037163,0.0224496939139,-3.22878568963,0.58414671089,-9.07025279853,Capital Goods,Homebuilding,6.88562,6.88562,4.13709,4.13669,0.0,0.000419923645291,0.000419923645291,-0.379075261559,1.3153518874,-0.282773995916,2.86453372434
PBYI,Puma Biotechnology Inc,20.97,None,None,None,None,None,None,1.82647828362,Consumer Durables,Major Pharmaceuticals,0.055398,0.055398,0.0,None,0.0,None,None,None,None,None,None
PVH,PVH Corp.,115.09,0.527113753643,6.53064838704,23.118741479,0.0432549497087,17.6230587193,7.42959539503,-56.672895231,Consumer Non-Durables,Apparel,6.752361,6.752361,5.890624,5.890624,0.0,0.0,0.0,0.601053659623,0.575744590367,0.463899741668,0.467757022915
PVR,"PVR  Partners, L.P.",23.75,0.052476530306,None,45.5662326775,0.0219460758821,-0.916826351685,0.693546223335,-7.85228858503,Public Utilities,Natural Gas Distribution,1.593992,1.593992,1.159975,1.159975,0.0,0.0,0.0,0.0469472146581,0.0580765358369,0.046290074493,0.0585922962359
PZN,Pzena Investment Management Inc,5.4,None,None,None,None,None,None,1.39193004136,Finance,Investment Managers,0.066678,0.066678,0.083045,0.083045,0.0,0.0,0.0,None,None,None,None
QEP,"QEP Resources, Inc.",28.52,0.113401693809,0.699539977465,8.07840411959,0.123786825368,40.7696499396,6.3747274151,-22.9776242113,Energy,Oil & Gas Production,7.7185,7.4427,2.8523,3.1592,0.158023946707,-0.443819188009,0.601843134716,0.0682303837792,0.0495844519519,0.0791876449624,0.256604294544
QIHU,Qihoo 360 Technology Co. Ltd.,27.44,8.11300966233,1.43093049373,14.9382238236,0.0669423628812,19.1763332463,1.67340870907,2.44224615563,Technology,EDP Services,0.423947,0.423958,0.167825,0.167851,-0.000112683361961,-0.00067277115743,0.000785454519391,11.8041656018,4.42185372282,None,None
QRE,"QR Energy, LP",17.68,0.0205429196629,None,86.7107560677,0.0115325946324,-16.8133941432,0.449655249295,-21.3099466362,Energy,Oil & Gas Production,1.057064,1.057064,0.259868,0.259868,0.0,0.0,0.0,0.0369971442063,0.0313815318147,-0.00674991703218,None
QUAD,"Quad Graphics, Inc",16.85,-0.0169241742509,None,None,None,-88.7866153418,-1.68250666188,-71.961548723,Miscellaneous,Publishing,4.7352,4.7352,4.3246,4.3246,0.0,0.0,0.0,-0.014179507683,-0.00102137517111,-0.0355716398986,None
KWR,Quaker Chemical Corporation,49.96,0.100828428065,None,40.9499633853,0.0244200462547,-1.25458725706,1.65475437303,-17.8021309874,Basic Industries,Major Chemicals,0.505521,0.505521,0.683231,0.683231,0.0,0.0,0.0,0.0651838974674,0.162661011624,0.171032773647,0.00443602952046
NX,Quanex Building Products Corporation,21.23,0.027189993526,11.2238421813,65.8181734132,0.0151933721059,1.8915091336,0.346455100264,-1.57304186904,Capital Goods,Metal Fabrications,0.584929,0.584929,0.848294,0.848294,0.0,0.0,0.0,0.0365026615637,0.149100753745,-0.0577926945453,-0.0190507466591
PWR,"Quanta Services, Inc.",25.81,0.142764854114,5.3959259303,31.8049720124,0.0314416249009,4.78323837899,0.964310415487,-4.85986577588,Capital Goods,Engineering & Construction,4.777744,4.699114,4.623829,4.623829,0.0720689468027,0.0,0.0720689468027,0.118231131561,0.167298576668,None,None
QTM,Quantum Corporation,1.15,0.284338089385,1.71946093545,12.1157832594,0.0825369667474,0.668814263988,0.227426762109,-1.60545335711,Technology,Electronic Components,0.395348,0.395348,0.65237,0.65237,0.0,0.0,0.0,0.153025081267,0.188103219556,0.464208957216,0.332015099499
DGX,Quest Diagnostics Incorporated,57.74,0.524113102468,1.16242861007,10.9621900612,0.0912226475198,49.6718675883,8.38517537948,-34.1798862065,Health Care,Medical Specialities,9.313379,9.313379,7.51049,7.51049,0.0,0.0,0.0,0.400353209705,0.559822978889,0.548011617069,0.588264604207
STR,Questar Corporation,19.57,0.0501716393178,265.515381615,23.650638699,0.0422821562127,0.0737057110626,1.42823311926,-14.2086254815,Public Utilities,Oil & Gas Production,3.5328,3.5328,1.1944,1.1944,0.0,0.0,0.0,0.0303954510209,-0.0550040078985,0.0832098379245,0.142085276224
KWK,Quicksilver Resources Inc.,3.15,-0.0129643184162,None,None,None,-20.3427546889,-0.461323168656,-15.7295230023,Energy,Oil & Gas Production,3.995462,3.995462,0.943623,0.943623,0.0,0.0,0.0,-0.0425864109453,0.0237003126132,-0.0343982721343,0.0014270968017
ZQK,"Quiksilver, Inc.",3.91,0.247578421997,3.42108869926,13.7588119465,0.0726806939356,1.14291102737,0.736160524129,-6.21869421392,Consumer Non-Durables,Apparel,1.764223,1.764223,1.953061,1.953061,0.0,0.0,0.0,-0.0160118157801,0.365094590994,0.49428229144,0.146948621333
CTQ,Qwest Corporation,26.29,None,None,None,None,None,None,None,Public Utilities,Telecommunications Equipment,None,24.932,None,8.903,None,None,None,None,None,None,None
CTU,Qwest Corporation,26.28,None,None,None,None,None,None,None,Public Utilities,Telecommunications Equipment,None,None,None,None,None,None,None,None,None,None,None
CTW,Qwest Corporation,26.82,None,None,None,None,None,None,None,Public Utilities,Telecommunications Equipment,None,None,None,None,None,None,None,None,None,None,None
CTX,Qwest Corporation,26.34,None,None,None,None,None,None,None,Public Utilities,Telecommunications Equipment,None,None,None,None,None,None,None,None,None,None,None
RAX,"Rackspace Hosting, Inc",67.36,0.299351630619,2.7489089474,26.1992382821,0.0381690486278,24.5042674344,2.64553998277,-1.95113239327,Technology,"Computer Software: Programming, Data Processing",1.026482,1.026482,1.025064,1.025064,0.0,0.0,0.0,0.317240049502,0.268211775645,0.287388205879,0.324566491451
RDN,Radian Group Inc.,4.55,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,6.656765,6.656765,1.32065,1.947843,0.0,-1.68766213259,1.68766213259,None,None,None,None
RSH,Radioshack Corporation,1.95,0.195678434771,0.149291241503,4.8074293323,0.20801137799,13.0617173544,2.13992607236,-8.33754336921,Consumer Services,Consumer Electronics/Video Chains,2.1751,2.1751,4.378,4.378,0.0,0.0,0.0,0.135836988304,0.163474161043,0.236983301396,0.246419288339
RAS,RAIT Financial Trust,5.56,None,None,None,None,None,None,-36.9770350262,Consumer Services,Real Estate Investment Trusts,2.902604,2.902604,0.234154,0.234154,0.0,0.0,0.0,None,None,None,None
RAH,"Ralcorp Holdings, Inc.",89.12,0.131189188582,None,45.8209783323,0.0218240647929,-32.4668739767,3.394292385,-66.4097978267,Consumer Non-Durables,Packaged Foods,6.2792,6.2792,4.3222,3.7872,0.0,0.573866184191,0.573866184191,0.0834813021254,0.19613380861,0.11395245501,None
RL,Ralph Lauren Corporation,157.46,0.532753617362,1.38456791635,13.6483935129,0.0732686963527,113.725009904,11.9874651518,-6.1496416145,Consumer Non-Durables,Apparel,5.4164,5.4164,6.8595,6.8595,0.0,0.0,0.0,0.573590012705,0.431592249368,0.592708656531,0.533123550845
RPT,Ramco-Gershenson Properties Trust,13.51,None,None,None,None,None,None,-13.6126702716,Consumer Services,Real Estate Investment Trusts,1.048823,1.048823,0.12132,0.12132,0.0,0.0,0.0,None,None,None,None
RRC,Range Resources Corporation,64.03,0.019704149346,None,101.934588034,0.00981021279708,-12.9098604211,0.836897864734,-21.2788390685,Energy,Oil & Gas Production,6.026992,5.84547,1.173266,1.173266,0.132811790254,0.0,0.132811790254,-0.000382259640925,-0.0402394933584,-0.00508185780516,0.124520208188
RJD,"Raymond James Financial, Inc.",27.53,None,None,None,None,None,None,None,Finance,Investment Bankers/Brokers/Service,None,21.160265,None,3.806531,None,None,None,None,None,None,None
RJF,"Raymond James Financial, Inc.",37.58,None,None,None,None,None,None,-111.108598092,Finance,Investment Bankers/Brokers/Service,21.205426,None,3.901392,None,None,None,None,None,None,None,None
RYN,Rayonier Inc. REIT,50.02,0.0626034791635,7.82701799034,37.494931276,0.0266702715799,6.39068417394,1.58681305249,-9.47744635095,Consumer Services,Real Estate Investment Trusts,2.569348,2.569348,1.488642,1.488642,0.0,0.0,0.0,0.0749330237711,0.0952051154814,0.0335749985647,0.0467007788367
RTN,Raytheon Company,56.41,0.432181370699,1.51546767623,12.4538887677,0.0802962045552,37.2228328488,7.81908593564,-40.9680265077,Capital Goods,Industrial Machinery/Components,25.854,25.854,24.856,24.857,0.0,-0.000174720689542,0.000174720689542,0.396235455168,0.347568523431,0.566666666667,0.418254837532
RLD,RealD Inc,10.22,0.26026450075,1.17112232486,11.4533809122,0.0873104638414,8.72667165768,1.02748586399,-1.5481869822,Technology,Radio And Television Broadcasting And Communications Equipment,0.302175,0.302175,0.246628,0.246628,0.0,0.0,0.0,0.189008242616,0.358825723143,0.232959536492,None
RLGY,Realogy Holdings Corp.,37.72,None,None,None,None,None,None,None,Finance,Real Estate,None,7.35,None,4.093,None,None,None,None,None,None,None
O,Realty Income Corporation,40.25,None,None,None,None,None,None,-18.7922983041,Consumer Services,Real Estate Investment Trusts,4.419389,4.419389,0.421059,0.421059,0.0,0.0,0.0,None,None,None,None
RHT,"Red Hat, Inc.",49.45,1.82428754783,2.17734754376,21.0705880696,0.0474595201946,22.7111193809,2.41530806232,-1.44196124233,Technology,"Computer Software: Programming, Data Processing",2.491099,2.491099,1.133103,1.133103,0.0,0.0,0.0,2.00516880234,1.68697152306,1.72013542656,1.88487443937
RLH,Red Lion Hotels Corporation,7.29,-0.0648723689387,None,None,None,-19.2625855155,-1.23820010107,-6.88058450486,Consumer Services,Hotels/Resorts,0.304896,0.304896,0.15608,0.15608,0.0,0.0,0.0,-0.0826164836637,-0.0648916952473,-0.0719542547342,-0.0400270421096
RWT,"Redwood Trust, Inc.",16.79,None,None,None,None,None,None,-56.0402234901,Consumer Services,Real Estate Investment Trusts,5.743298,5.743298,0.227206,None,0.0,None,None,None,None,None,None
ENL,Reed Elsevier NV,29.46,None,None,None,None,None,None,None,Consumer Services,Publishing,None,1.614,None,None,None,None,None,None,None,None,None
RUK,Reed Elsevier PLC,41.8,None,None,None,None,None,None,None,Consumer Services,Publishing,None,1.624,None,None,None,None,None,None,None,None,None
RBC,Regal Beloit Corporation,69.46,0.343966875341,1.75358020952,13.8925749196,0.0719808966869,39.6103922838,7.66834507569,-37.0730584731,Consumer Durables,Metal Fabrications,3.266515,3.266515,2.808132,2.808332,0.0,-0.000309300999409,0.000309300999409,0.352140195947,0.269290093243,0.467562890285,0.286874321888
RGC,Regal Entertainment Group,15.28,0.0236608572908,None,69.7544598477,0.0143360009121,-12.4716909837,0.464428781624,-17.1159787999,Consumer Services,Movies/Entertainment,2.3413,2.3413,2.6817,2.6817,0.0,0.0,0.0,0.0198719813791,0.000518743271019,0.0565905853513,0.0176621191617
REG,Regency Centers Corporation,46.98,None,None,None,None,None,None,-26.3695598618,Consumer Services,Real Estate Investment Trusts,3.995604,3.987071,0.500417,0.500417,0.00928469773741,0.0,0.00928469773741,None,None,None,None
RGP,Regency Energy Partners LP,21.97,0.0294453826492,None,94.3958342236,0.0105936878277,-8.30584668606,0.358736268971,-11.8932093758,Energy,Oil & Gas Production,5.567856,5.567856,1.453112,1.433898,0.0,0.0578083025771,0.0578083025771,0.0477860862963,-0.000290930185545,-0.0259823599019,0.096268734388
RM,Regional Management Corp.,17.48,None,None,None,None,None,None,-15.2984845428,Finance,Finance: Consumer Services,0.326574,None,0.105219,None,None,None,None,None,None,None,None
RF,Regions Financial Corporation,6.58,None,None,None,None,None,None,None,Finance,Major Banks,127.681,127.05,None,6.395,0.0215160603616,None,None,None,None,None,None
RGS,Regis Corporation,16.45,0.104613213188,1.83979811719,13.980795096,0.0715266902297,8.94119840991,1.88625674241,-9.92136901424,Consumer Services,Other Consumer Services,1.571846,1.571846,2.273779,2.273779,0.0,0.0,0.0,0.0469366460021,0.127652100022,0.128591339978,0.115272766751
RGA,"Reinsurance Group of America, Incorporated",50.95,None,None,None,None,None,None,None,Finance,Accident &Health Insurance,32.104032,32.104032,8.545067,8.829538,0.0,-0.142225077095,0.142225077095,None,None,None,None
RS,Reliance Steel & Aluminum Co.,56.33,0.378404651064,0.970148036336,9.80616347865,0.101976680501,58.0633036302,8.94209005675,-31.3575969374,Basic Industries,Metal Fabrications,5.6059,5.6059,8.1347,8.1347,0.0,0.0,0.0,0.143748872385,0.0958307993233,0.586102871774,0.687936060773
RNR,RenaissanceRe Holdings Ltd.,81.2,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,7.744912,7.744912,1.117063,1.095036,0.0,0.0864926998404,0.0864926998404,None,None,None,None
SOL,Renesola Ltd.,1.35,-0.0842758154463,None,None,None,-22.2100536564,-1.16712471805,-10.5388064759,Technology,Semiconductors,1.948957,1.948976,0.98513,0.985279,-4.23383119013e-05,-0.000656816710916,0.000699155022817,-0.128793561954,0.516017598717,-0.361705168817,-0.362622129731
RENN,Renren Inc.,3.21,0.247474797853,1.14959249697,24.7260131183,0.0404432366519,2.79229379842,0.0283651928205,2.50864187022,Technology,EDP Services,1.277996,1.278008,0.117949,0.117967,-4.0778760776e-05,-0.000662718992305,0.000703497753081,-0.206245543392,0.701195139098,None,None
RNF,"Rentech Nitrogen Partners, L.P.",39.55,None,None,None,None,None,None,0.350103363482,Basic Industries,Agricultural Chemicals,0.130443,None,0.252056,None,None,None,None,None,None,None,None
RSG,"Republic Services, Inc.",28.41,0.0813952968579,None,25.0894742234,0.0398573517762,-8.13871648682,2.42213319999,-32.3600484867,Public Utilities,Environmental Services,19.5515,19.5515,8.2007,8.1929,0.0,0.00413270692766,0.00413270692766,0.104401682996,0.0879429667306,0.0960936805617,0.0371428571429
RMD,ResMed Inc.,40.68,0.435205315919,1.60588718489,16.564763527,0.0603691080993,25.3317919109,2.33796815773,1.95211033353,Health Care,Medical/Dental Instruments,2.137869,2.137869,1.368515,1.368515,0.0,0.0,0.0,0.503461432561,0.475570275319,0.34169859253,0.420090963266
REN,Resolute Energy Corporation,8.5,0.0288371000779,None,34.6814204027,0.0288338824762,-2.45900166135,0.444018272958,-6.89918439092,Energy,Oil & Gas Production,0.94756,0.94756,0.226908,0.226908,0.0,0.0,0.0,0.0631503514487,-0.00547615129281,None,None
RFP,Resolute Forest Products Inc.,11.86,None,None,None,None,None,None,-24.4241668963,Basic Industries,Paper,6.298,6.298,4.756,4.756,0.0,0.0,0.0,None,-0.272292468389,-0.108388520971,-0.152550549112
RSO,Resource Capital Corp.,5.98,None,None,None,None,None,None,-16.7305310586,Consumer Services,Real Estate Investment Trusts,2.299627,2.299627,0.127216,0.080267,0.0,2.00004704703,2.00004704703,None,None,None,None
RH,Restoration Hardware Holdings Inc.,36.74,-0.0908162479773,None,None,None,-10.6503304152,-0.455885454867,-6.09147586655,Consumer Services,Other Specialty Stores,0.611106,None,0.958084,None,None,None,None,0.01961339733,-0.201245893285,None,None
RPAI,"Retail Properties of America, Inc.",11.98,None,None,None,None,None,None,-13.1423611925,Consumer Services,Real Estate Investment Trusts,5.941894,5.941894,0.611866,0.605683,0.0,0.0441093683249,0.0441093683249,None,None,None,None
REV,"Revlon, Inc.",14.9,0.0230068424113,None,355.08384067,0.00281623629539,-32.0320166015,0.136001780061,-33.3920344021,Consumer Non-Durables,Package Goods/Cosmetics,1.1571,1.1571,1.3814,1.3814,0.0,0.0,0.0,0.314617940199,-0.561822660099,0.280522412125,0.0587096774194
REX,REX American Resources Corporation,18.38,0.00892867600024,None,91.0450830975,0.0109835695238,-6.75365716566,0.310119457036,-9.85485173602,Basic Industries,Major Chemicals,0.438049,0.438049,0.409952,0.409952,0.0,0.0,0.0,0.159633125993,0.0130637198475,-0.0403106108064,-0.0966715310336
RXN,Rexnord Corporation,21.56,0.171147142803,None,45.6526454418,0.0219045356588,-20.121740441,1.1691065256,-31.8128056971,Technology,Industrial Machinery/Components,3.2909,3.2909,1.9696,1.9696,0.0,0.0,0.0,0.159820813232,0.182473472375,None,None
RAI,Reynolds American Inc,43.9,0.715888656274,2.19585622698,16.9521893136,0.0589894308929,19.9922014295,3.43888773621,-14.3966759326,Consumer Non-Durables,Farming/Seeds/Milling,16.254,16.254,8.541,8.419,0.0,0.0624821234718,0.0624821234718,0.745503458878,0.720038535645,0.685271317829,0.712741312741
RNO,Rhino Resource Partners LP,13.73,0.0446178023405,7.15752793655,21.5198469504,0.0464687319713,1.91826006433,1.02533826939,-8.33512262954,Energy,Coal Mining,0.538794,0.538794,0.367221,0.367221,0.0,0.0,0.0,0.0513553126809,0.0378802920001,None,None
RIO,Rio Tinto Plc,49.71,0.198874985804,1.03360019673,10.2467972665,0.097591469216,48.0940310937,6.54775852644,-17.3835541707,Basic Industries,Precious Metals,76.922337,112.402,37.763142,56.576,-1.6472156863,-1.75564117341,3.40285685971,0.218225843598,0.258313594231,0.0777824985208,0.241178006866
RBA,Ritchie Bros. Auctioneers Incorporated,22.54,0.127518090908,2.89212521152,24.6178834456,0.0406208763727,7.79357681688,1.00879332073,-2.29435639042,Miscellaneous,Business Services,0.984893,0.967241,0.391894,0.348055,0.0785435338631,0.515207373477,0.59375090734,0.121094911689,-0.0102547629182,0.201548310369,0.197683904492
RAD,Rite Aid Corporation,1.01,-0.0467279607783,None,None,None,-13.4468713611,-0.242630314974,-11.0205682113,Health Care,Medical/Nursing Services,7.364291,7.364291,26.121222,26.121222,0.0,0.0,0.0,-0.0476689675562,-0.0156452347025,-0.159292650339,0.0356950094845
RLI,RLI Corp.,63.95,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,2.76001,2.69517,0.619426,0.619169,0.103244917351,0.00180226278083,0.105047180132,None,None,None,None
RLJ,RLJ Lodging Trust,18.7,None,None,None,None,None,None,-10.7485466865,Consumer Services,Real Estate Investment Trusts,3.290018,3.290018,0.760634,0.758952,0.0,0.00961424515476,0.00961424515476,None,None,None,None
RRTS,"Roadrunner Transportation Systems, Inc",17.9,0.7062165561,10.9160782526,27.071461805,0.0369392686365,1.63978304166,0.952479473875,-7.88501169709,Transportation,Oil Refining/Marketing,0.543353,0.543353,0.843627,0.843627,0.0,0.0,0.0,2.91943538963,0.263997238523,-0.0735664037519,-0.285
RBN,"Robbins & Myers, Inc.",59.48,0.311113766028,2.44037095883,21.4513171919,0.046617183973,24.3733436446,3.06573084711,-6.28396482645,Capital Goods,Fluid Controls,1.523263,1.523263,1.034783,1.034783,0.0,0.0,0.0,0.466353454444,0.399463591921,0.246085655532,0.132552362217
RHI,Robert Half International Inc.,28.28,0.474470205907,1.49368339222,14.5414338027,0.0687690095466,18.9330618171,2.05814696173,-1.64840780021,Technology,Professional Services,1.311836,1.311836,3.776976,3.776976,0.0,0.0,0.0,0.499483577704,0.264825421123,0.291319238355,0.842252586447
RKT,Rock-Tenn Company,64.39,0.0871830010559,None,18.3356093047,0.0545386839008,-10.8630329533,9.0278982858,-101.142015811,Consumer Durables,Containers/Packaging,10.6871,10.6871,9.2076,9.2076,0.0,0.0,0.0,0.0159233994069,0.125610533022,0.0930299589484,0.114168112847
ROK,"Rockwell Automation, Inc.",78.35,0.325375164186,3.28633101603,22.9756141834,0.043524407749,23.8411771723,4.20086649136,-18.1674877413,Capital Goods,Industrial Machinery/Components,5.6365,5.6365,6.2605,6.2594,0.0,0.000763143365878,0.000763143365878,0.450188898576,0.372712494194,0.239378091069,0.239221172904
COL,"Rockwell Collins, Inc.",56.04,0.419103102155,1.81451010602,14.3878802045,0.0695029417668,30.8843691826,5.73298031057,-26.445433923,Capital Goods,Military/Government/Technical,5.314,5.314,4.726,4.726,0.0,0.0,0.0,0.322018348624,0.414334862385,0.467004169148,0.473055028463
ROC,"Rockwood Holdings, Inc.",45.72,0.0739903425026,None,30.2670377913,0.0330392424557,-7.26020982348,2.61410722026,-33.4012820261,Basic Industries,Major Chemicals,4.5876,4.5876,3.6693,3.6693,0.0,0.0,0.0,0.132384103352,0.0746415152212,0.0582133507853,0.0307224006519
RCI,"Rogers Communication, Inc.",44.18,0.120223567792,1.35592901453,11.674381519,0.0856576426234,32.5828266278,6.92624305803,-36.6796039524,Consumer Services,Television Services,18.362,14.181139,12.428,9.275431,1.12208869166,1.27067145533,2.39276014699,0.103873886611,0.117290799815,0.132603511814,0.127126072929
ROG,Rogers Corporation,44.53,0.062224108191,None,46.3335407648,0.0215826371888,-2.66399044028,1.29890975245,-15.6530879647,Basic Industries,Major Chemicals,0.677628,0.677628,0.55315,0.55315,0.0,0.0,0.0,-0.00697205492493,0.0734864420457,0.0458078045047,0.136574241139
ROL,"Rollins, Inc.",22.37,0.83020590396,2.32352435677,21.0675558288,0.047466351015,9.62761588225,1.15132774705,-1.88566158823,Finance,Diversified Commercial Services,0.64565,0.64565,1.205064,1.205064,0.0,0.0,0.0,0.999609824447,0.85615891116,0.761673577549,0.703381302684
ROP,"Roper Industries, Inc.",110.15,1.9892244718,2.19139338993,18.7517648254,0.053328313858,50.2648226037,6.84264015213,-18.1615789176,Capital Goods,Industrial Machinery/Components,5.319417,5.319417,2.797089,2.797089,0.0,0.0,0.0,2.39625413582,1.94532490809,1.50061453393,2.11470430933
RRMS,"Rose Rock Midstream, L.P.",32.98,0.0529456637767,20.150339893,43.2374597785,0.0231280932118,1.63669695772,0.943011386885,-7.79341691112,Energy,Natural Gas Distribution,0.445494,0.445494,0.431707,0.431321,0.0,0.00388487236087,0.00388487236087,0.0821623275376,0.0237290000157,None,None
RST,Rosetta Stone,12.63,1.09023769041,0.501163630576,4.91307408318,0.203538555102,25.2013498775,2.4713058698,0.488291179499,Technology,Computer Software: Prepackaged Software,0.277181,0.277181,0.268449,0.268449,0.0,0.0,0.0,-0.214862001047,0.898946629213,1.95794009728,1.71892603618
RNDY,"Roundy&#39;s, Inc.",4.94,0.0865966900723,None,21.3150484647,0.0469152111784,-12.7960863593,1.56747771913,-28.4708635505,Consumer Services,Food Chains,1.563001,1.512682,3.841984,3.841984,0.142116167918,0.0,0.142116167918,0.171951513535,0.00124186660966,None,None
RSE,"Rouse Properties, Inc.",15.01,None,None,None,None,None,None,-23.4940899974,Finance,Real Estate,1.583524,1.583524,0.234852,0.234816,0.0,0.000665772476692,0.000665772476692,None,None,None,None
RDC,Rowan Companies plc,31.64,0.0388209488413,5.25319172808,21.6586819777,0.0461708612292,6.02300499159,2.19724622881,-15.9494572965,Energy,Oil & Gas Production,6.745668,6.597845,0.939229,0.939229,0.0962285414918,0.0,0.0962285414918,-0.085832148037,0.0239177827112,0.0574021255109,0.15979603518
RY,Royal Bank Of Canada,59.01,None,None,None,None,None,None,None,Finance,Commercial Banks,793.833,756.81,None,35.993,0.207422868469,None,None,None,None,None,None
RBS,Royal Bank Scotland Group Plc,9.41,None,None,None,None,None,None,None,Finance,Commercial Banks,1506.867,2341.856,None,58.541,-1.91485264878,None,None,None,None,None,None
RBS^E,Royal Bank Scotland Group Plc,19.75,None,None,None,None,None,None,None,Finance,Commercial Banks,None,None,None,None,None,None,None,None,None,None,None
RBS^F,Royal Bank Scotland Group Plc,25.04,None,None,None,None,None,None,None,Finance,Commercial Banks,None,None,None,None,None,None,None,None,None,None,None
RBS^G,Royal Bank Scotland Group Plc,20.13,None,None,None,None,None,None,None,Finance,Finance: Consumer Services,None,None,None,None,None,None,None,None,None,None,None
RBS^H,Royal Bank Scotland Group Plc,24.85,None,None,None,None,None,None,None,Finance,Commercial Banks,None,None,None,None,None,None,None,None,None,None,None
RBS^I,Royal Bank Scotland Group Plc,20.879,None,None,None,None,None,None,None,Finance,Commercial Banks,None,None,None,None,None,None,None,None,None,None,None
RCL,Royal Caribbean Cruises Ltd.,35.2,-0.032976397974,None,None,None,-84.7236304073,-3.36719858209,-51.0516445865,Consumer Services,Marine Transportation,19.804405,19.804405,7.537263,7.537263,0.0,0.0,0.0,-0.0326901376377,-0.0149803478016,-0.0526493505518,-0.0315857559047
RES,"RPC, Inc.",11.66,0.221020964508,0.977742936776,9.81709384513,0.101863139517,11.9254249368,1.45115366387,-2.58611170187,Energy,Oilfield Services/Equipment,1.338211,1.338211,1.809807,1.809807,0.0,0.0,0.0,0.419359928662,0.179651845864,0.077623723638,0.207448359869
